line,section_name,section_artist,song_name,artist_name,song_lyrics_url,album,track_number,album_year
"I feel the ice cracking, because—",Verse 1,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
I walk on water,Chorus,Beyoncé & Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
But I ain't no Jesus,Chorus,Beyoncé & Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"(It's the curse of the—, it's the curse of the—)",Chorus,Beyoncé & Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
I walk on water (Shit),Chorus,Beyoncé & Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
But only when it freezes,Chorus,Beyoncé & Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"It's the curse of the standard, that the first of the Mathers disc set",Verse 2,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
Always in search of the verse that I haven’t spit yet,Verse 2,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
Will this step just be another misstep,Verse 2,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"To tarnish whatever the legacy, love or respect",Verse 2,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"I’ve garnered? The rhyme has to be perfect, the delivery flawless",Verse 2,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
And it always feels like I'm hittin’ the mark,Verse 2,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"'Til I go sit in the car, listen and pick it apart",Verse 2,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"Like, ""This shit is garbage!""",Verse 2,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"God's given me all this, still I feel no different regardless",Verse 2,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"Kids look to me as a god, this is retarded",Verse 2,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"If only they knew, it's a facade and it’s exhaustive",Verse 2,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
And I try not to listen to nonsense,Verse 2,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
But if you bitches are tryin' to strip me of my confidence,Verse 2,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
Mission accomplished,Verse 2,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"I'm not God-sent, Nas, Rakim, 'Pac, B.I.G., James Todd Smith",Verse 2,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"And I'm not Prince, so…",Verse 2,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
I walk on water,Chorus,Beyoncé & Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
But I ain't no Jesus,Chorus,Beyoncé & Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
I walk on water,Chorus,Beyoncé & Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"(It's true, I'm a Rubik's—, it's true—)",Chorus,Beyoncé & Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
But only when it freezes,Chorus,Beyoncé & Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
(It's true—),Chorus,Beyoncé & Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"'Cause I'm only human, just like you",Post-Chorus,Beyoncé,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"Making my mistakes, oh if you only knew",Post-Chorus,Beyoncé,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
I don't think you should believe in me the way that you do,Post-Chorus,Beyoncé,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"'Cause I'm terrified to let you down, oh",Post-Chorus,Beyoncé,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"It's true, I'm a Rubik's—a beautiful mess",Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"At times juvenile, yes, I goof and I jest",Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"A flawed human, I guess",Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
But I'm doin' my best to not ruin your ex–,Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"pectations and meet 'em, but first",Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"The ""Speedom"" verse, now Big Sean",Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"He's goin' too fast, is he gonna shout or curse out his mom?",Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"There was a time I had the world by the balls, eatin' out my palm",Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
Every album song I was spazzin' the fuck out on,Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
And now I'm gettin' clowned and frowned on,Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
But the only one who's looking down on,Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
Me that matters now's DeShaun,Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
Am I lucky to be around this long?,Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
Begs the question though,Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
Especially after the methadone,Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
As yesterday fades and the Dresden home,Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
Is burnt to the ground and all that's left of my house is lawn,Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
The crowds are gone,Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
And it's time to wash out the blonde,Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"Sales decline, the curtain's drawn",Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"They're closin' the set, I'm still pokin' my head from out behind",Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"And everyone who has doubt, remind",Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"Now take your best rhyme, outdo it, now do it a thousand times",Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
Now let 'em tell ya the world no longer cares,Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
Or gives a fuck about your rhymes,Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"And as I grow outta site, outta mind, I might go outta mine",Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
'Cause how do I ever let this mic go without a fight,Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
When I made a fuckin' tightrope outta twine?,Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"But when I do fall from these heights though, I'll be fine",Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
I won't pout or cry or spiral down or whine,Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"But I'll decide if it's my final bow this time around, 'cause—",Verse 3,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
I walk on water,Chorus,Beyoncé,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
But I ain't no Jesus,Chorus,Beyoncé,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
I walk on water,Chorus,Beyoncé,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
But only when it freezes,Chorus,Beyoncé,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"'Cause I'm only human, just like you",Post-Chorus,Beyoncé,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"I've been making my mistakes, oh if you only knew",Post-Chorus,Beyoncé,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
I don't think you should believe in me the way that you do,Post-Chorus,Beyoncé,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"'Cause I'm terrified to let you down, oh",Post-Chorus,Beyoncé,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"If I walked on water, I would drown",Post-Chorus,Beyoncé,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
'Cause I'm just a man,Outro,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"But as long as I got a mic, I'm godlike",Outro,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
So me and you are not alike,Outro,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
"Bitch, I wrote ""Stan""",Outro,Eminem,Walk on Water,Eminem,https://genius.com/Eminem-walk-on-water-lyrics,Revival,1,2017-12-15
And I started from the bottom,Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
Like a snowman—ground-up,Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
"Like round chuck, and still put hands on you",Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
Stayin' wound up is how I spend time (Get it?),Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
"Sucker free, confidence high",Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
Such a breeze when I pen rhymes,Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
I just got that air about me like wind chimes (Yeah),Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
'Nother day in the life (Uh),Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
Used to have to scrape to get by (Yeah),Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
Now my community's gated and I,Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
Made it and my neighbors say hi (Say hi),Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
"I'm givin' 'em pounds, I'm upscale now",Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
Guess it means I'm way in the sky (Way in the sky),Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
But I still remember the days of,Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
Minimum wage for general labor,Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
Welfare recipient since a minor,Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
Look how government assistance has made ya!,Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
"Adversity, if at first you don't succeed",Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
Put your temper to more use,Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
'Cause bein' broke's a poor excuse,Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
That should only give you more fuel,Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
Show 'em why you're you,Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
"So close, God, it's like I almost got it",Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
But close only counts in time bombs and horseshoes,Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
"So I Unabomb shit—tick, tick, tick—no remorse, pew!",Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
"Screw it, I'm lit, and that attitude I blew up on quick",Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
That's why they call me firecracker,Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
"I grew up on WIC—wick, wick, wick—with a short fuse",Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
I got some important news to report to,Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
"Anyone who thought I was done: nah bitch, not quite",Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
"Spotlight's back on, got my faith, where's yours?",Verse 1,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
Do you still believe in me?,Chorus,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
Didn't I give everything I had to give you to make you see?,Chorus,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
I'll never forget if you turn your back on me now,Chorus,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
"And walk out, I will never let you live it down",Chorus,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
"I'll never quit, do you still believe in me?",Chorus,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
"Man, I know sometimes",Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
These thoughts can be harsh and cold as ice,Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
To me they're just ink blots,Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
I just fling 'em like slingshots and so precise,Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
So you might wanna think it over twice (Yeah),Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
Or you retards can roll the dice,Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
But beef will at least cost you your career,Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
'Cause even my cheap shots are overpriced,Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
But this middle finger's free as a bird,Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
"Nuke warhead at birth, hugest forehead on Earth",Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
"Too short for the verse, studied his formula, learned",Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
How to incorporate a curse,Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
Point it towards corporate America,Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
Stick a fork in and turn,Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
'Cause four-letter words are more better heard,Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
"The world force-fed a turd to me, you're getting yours",Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
"But sometimes I overdo it, but I just get so into it",Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
I was there consolin' you when no one knew it,Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
When your situation showed no improvement,Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
"I was that door, you walked over to it",Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
I'm the light at the end of the tunnel,Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
So people are always lookin' to me as they're goin' through it,Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
When that tunnel vision is unclear,Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
Shit becomes too much to bear,Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
"Since ""Cleanin' Out My Closet""",Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
When I was havin' trouble with the snare,Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
I'm that unrealistic prayer answered,Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
"And I'ma get you jacked up like you're tryna fix a flat, uh",Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
When you struggle with despair,Verse 2,Eminem,Believe,Eminem,https://genius.com/Eminem-believe-lyrics,Revival,2,2017-12-15
